Time,Temperature_Room_Sensor,Temperature_Exterior_Sensor,Lighting_Room_Sensor,state_window,state_bed,real_action
11:43,19,17,54,1.16,1.1,3
20:25,20,16,66,0.21,2.24,4
07:21,15,15,44,0.59,1.48,5
12:37,18,23,90,0.18,2.33,0
18:53,18,17,34,1.19,2.06,1
17:21,19,15,48,0.84,0.01,2
11:58,18,16,79,1.83,2.13,3
20:55,18,15,55,1.7,2.99,4
09:26,14,15,66,1.38,1.31,5
20:19,28,16,40,1.52,2.99,5
08:32,25,17,43,1.29,0.59,5
18:08,18,15,35,1.86,2.87,6
14:10,18,17,27,0.81,2.01,7
11:50,20,22,87,0.65,1.51,0
18:15,19,17,34,2.0,1.71,1
17:09,18,16,88,0.8,0.7,2
11:50,20,17,45,1.3,1.18,3
16:00,19,16,84,1.37,2.89,4
16:08,15,17,42,0.88,2.84,5
08:43,25,17,43,1.93,2.28,5
20:49,20,15,38,1.02,1.9,6
15:23,20,15,34,0.96,1.85,7
14:41,20,23,49,0.36,2.97,0
18:37,19,15,33,1.21,1.27,1
18:19,18,17,90,1.19,0.48,2
11:11,20,17,86,1.32,0.42,3
07:53,20,15,65,0.58,2.09,4
17:07,14,16,88,1.1,1.47,5
07:54,26,17,75,0.37,0.06,5
20:06,18,16,33,0.57,0.22,6
21:13,20,15,32,0.62,2.25,7
16:44,19,21,77,0.15,2.17,0
17:59,18,16,32,1.02,1.64,1
17:08,20,15,48,1.37,0.25,2
11:28,19,16,80,1.52,0.19,3
16:58,19,15,59,1.69,2.08,4
12:33,17,15,72,0.99,1.2,5
20:35,18,16,31,0.46,1.2,6
14:16,20,15,35,0.26,0.32,7
17:14,18,16,39,1.14,0.77,1
18:41,19,15,90,1.23,0.74,2
11:44,18,17,83,0.73,1.24,3
15:49,18,16,44,0.19,2.05,4
11:38,14,17,71,1.98,1.15,5
21:00,23,16,54,0.41,0.59,5
16:23,19,17,32,1.52,2.74,6
09:43,18,22,98,0.99,2.67,0
18:21,19,15,40,1.92,2.49,1
18:58,19,16,81,0.32,0.56,2
11:28,18,17,81,1.19,1.52,3
07:22,18,17,57,1.62,2.82,4
10:27,14,15,89,1.17,3.0,5
11:11,18,17,48,1.24,1.4,3
15:43,19,16,63,2.0,2.4,4
14:46,16,17,52,1.92,1.77,5
10:49,23,16,68,1.74,1.31,5
07:02,18,17,34,1.58,0.03,6
15:14,19,16,27,0.98,2.98,7
12:54,20,26,61,0.44,2.63,0
17:49,20,17,35,1.83,0.51,1
17:20,18,16,82,1.54,0.66,2
11:20,20,16,43,0.49,1.86,3
10:41,18,15,78,1.93,2.03,4
10:04,15,17,84,0.17,2.33,5
20:55,26,15,80,0.81,0.26,5
12:53,19,15,39,1.94,2.2,6
18:07,19,15,34,0.5,1.12,7
15:50,20,23,50,0.01,2.41,0
17:25,20,17,38,1.91,0.29,1
17:03,18,17,86,0.34,0.76,2
11:43,18,17,69,1.64,2.57,3
17:27,18,17,90,0.31,0.19,2
11:49,18,16,65,0.95,2.45,3
14:24,19,17,57,0.07,2.45,4
21:30,15,15,90,1.59,0.93,5
12:59,27,16,58,1.31,2.63,5
18:58,19,15,35,1.46,1.61,6
20:22,19,15,32,0.66,2.5,7
11:16,19,26,99,0.15,0.89,0
17:36,20,17,32,1.49,1.16,1
18:44,20,17,84,1.63,0.44,2
11:30,18,15,41,1.72,0.87,3
20:01,19,16,86,0.74,2.47,4
15:29,16,15,82,0.55,0.97,5
12:35,23,15,74,1.25,0.01,5
08:13,18,15,37,0.69,0.94,6
15:11,20,16,29,0.88,1.06,7
08:42,19,21,85,0.68,2.04,0
18:21,18,16,40,1.08,0.89,1
17:10,18,15,72,0.31,0.94,2
11:18,20,15,64,1.35,2.57,3
08:29,18,16,75,1.4,2.95,4
10:58,16,16,89,0.92,0.52,5
18:32,25,17,53,1.36,1.46,5
07:42,20,15,31,0.96,0.87,6
16:10,20,15,23,0.17,1.42,7
17:23,20,15,70,0.08,0.32,2
11:11,20,16,84,0.45,1.54,3
20:16,19,17,87,0.68,2.99,4
10:04,16,16,46,1.18,1.32,5
13:43,28,16,65,0.3,2.15,5
14:30,20,15,33,1.25,0.61,6
20:33,18,16,23,0.83,2.6,7
15:13,19,23,48,0.71,0.67,0
18:53,18,17,35,1.97,0.04,1
17:06,19,17,79,1.63,0.56,2
11:45,20,15,46,0.99,1.71,3
15:15,20,15,72,0.99,2.94,4
20:59,17,16,44,0.83,0.37,5
21:24,28,17,45,1.58,2.59,5
21:34,20,15,37,1.78,1.84,6
16:18,18,15,39,0.76,0.88,7
15:21,19,21,56,0.93,2.03,0
18:20,20,17,32,1.16,1.0,1
18:13,18,17,59,1.89,0.33,2
11:59,19,16,50,0.11,0.94,3
15:13,20,15,65,1.33,2.83,4
14:12,15,16,47,0.07,2.83,5
20:28,23,15,41,1.62,2.12,5
09:13,20,15,31,1.41,1.98,6
21:23,19,15,25,0.73,2.3,7
12:53,20,26,92,0.15,0.08,0
18:43,20,17,35,1.55,2.41,1
17:51,18,15,47,1.22,0.86,2
11:13,18,15,88,0.69,2.5,3
08:18,20,17,67,0.34,2.32,4
14:23,17,17,78,1.88,1.99,5
09:27,23,17,41,1.31,2.32,5
09:21,18,16,33,1.98,0.08,6
18:29,19,16,48,0.02,0.79,2
11:31,20,16,70,0.1,1.37,3
16:05,19,15,56,0.38,2.48,4
08:04,14,15,60,1.51,2.02,5
11:14,21,16,81,0.69,1.45,5
10:26,18,17,47,0.12,2.19,4
11:59,15,15,67,0.35,0.48,5
18:39,18,16,27,0.31,1.51,7
14:01,18,22,83,0.56,0.62,0
17:20,19,15,38,1.01,1.64,1
07:08,18,17,86,0.97,2.5,4
12:39,16,16,75,1.86,1.47,5
17:14,28,15,73,1.37,2.37,5
16:55,20,15,39,1.23,2.6,6
15:09,19,16,27,0.68,1.2,7
08:45,19,24,57,0.5,0.03,0
17:32,19,15,32,1.64,2.92,1
18:16,18,15,49,0.6,0.01,2
11:54,19,17,52,1.99,1.01,3
15:12,20,16,88,0.42,2.04,4
20:37,14,15,40,0.79,0.45,5
15:54,27,17,50,1.29,0.92,5
11:54,18,17,33,0.57,2.2,6
20:10,19,15,29,0.74,1.14,7
13:35,19,23,96,0.66,0.88,0
18:41,20,15,36,1.07,2.17,1
18:26,20,15,56,0.72,0.06,2
11:48,18,16,63,1.33,0.67,3
16:05,18,15,21,1.0,2.75,7
12:52,18,22,92,0.67,2.64,0
17:03,18,17,36,1.96,1.07,1
15:09,19,16,51,0.65,2.34,4
16:12,16,15,74,1.23,1.89,5
18:48,29,15,45,0.83,1.05,5
13:55,19,16,31,0.16,0.11,6
16:09,20,22,72,0.97,1.26,0
18:41,18,16,27,0.45,0.84,7
16:47,18,21,88,0.67,2.73,0
17:45,20,16,38,1.23,2.54,1
13:32,19,21,68,0.53,1.42,0
18:48,18,16,32,1.57,1.77,1
17:21,18,17,81,0.86,0.84,2
11:40,18,15,41,0.31,2.67,3
20:45,20,15,64,2.0,2.39,4
12:01,17,15,80,0.54,0.09,5
10:24,21,16,88,0.17,1.13,5
12:43,20,15,37,0.07,1.29,6
20:33,18,15,24,0.1,0.79,7
08:49,18,23,58,0.78,2.39,0
18:44,18,17,35,1.36,0.14,1
18:27,20,17,55,1.77,0.04,2
11:28,18,15,74,1.35,2.37,3
10:35,18,15,68,0.41,2.7,4
17:14,15,15,58,1.83,2.77,5
19:01,25,16,47,1.11,0.15,5
09:22,19,16,32,1.04,2.69,6
17:27,18,15,38,0.79,1.17,7
14:35,19,21,90,0.52,2.34,0
17:52,20,15,36,1.68,0.89,1
17:09,18,17,62,1.16,0.32,2
19:52,18,16,36,0.06,0.46,6
18:25,18,16,32,0.36,0.85,7
20:33,25,16,40,1.58,0.09,5
14:53,18,17,36,0.14,1.68,6
21:58,19,15,28,0.91,2.1,7
13:55,19,24,81,0.14,1.13,0
17:51,18,16,40,1.48,1.92,1
17:00,20,15,64,0.19,0.7,2
11:14,20,15,75,0.9,1.99,3
09:59,18,17,41,0.98,2.94,4
12:17,17,16,40,0.52,2.99,5
18:43,24,17,51,0.99,0.0,5
09:43,20,16,65,1.71,2.69,4
10:49,14,15,47,1.28,2.9,5
09:55,20,17,36,0.3,2.14,6
19:11,18,15,25,0.44,2.2,7
15:48,18,26,72,0.68,1.08,0
18:34,19,15,32,1.27,2.37,1
19:30,20,17,37,1.85,0.86,6
16:53,18,15,39,0.84,2.26,7
10:40,19,22,95,0.4,1.05,0
17:20,20,15,33,1.08,1.86,1
18:36,18,17,49,1.38,0.42,2
11:00,18,17,50,1.23,0.16,3
15:12,19,15,56,0.21,2.84,4
14:01,17,17,64,0.05,0.29,5
08:11,23,17,72,0.46,1.72,5
18:46,18,16,89,1.67,0.18,2
11:12,20,15,51,0.46,0.61,3
11:32,19,16,70,1.0,0.34,3
18:29,19,17,40,0.17,2.82,4
09:25,14,17,75,1.91,1.91,5
07:19,25,17,61,1.18,1.23,5
16:01,19,15,33,0.35,1.09,6
19:51,20,17,30,0.48,0.19,7
10:27,18,26,60,0.81,1.24,0
17:47,20,16,35,1.47,1.11,1
20:30,27,16,45,0.34,2.75,5
07:17,19,15,37,1.76,0.74,6
18:17,19,15,26,0.92,1.88,7
10:57,19,23,71,0.44,2.62,0
18:49,19,16,39,1.72,1.59,1
18:13,19,16,74,1.97,0.68,2
11:37,20,15,80,1.4,0.1,3
21:58,19,15,57,0.46,2.38,4
09:28,14,17,73,0.96,2.59,5
17:56,28,15,49,1.59,1.11,5
16:08,18,15,33,0.33,2.57,6
16:01,20,17,28,0.88,0.97,7
16:17,19,25,94,0.52,1.12,0
17:38,18,17,36,1.8,2.58,1
18:27,18,17,74,0.49,0.13,2
11:25,18,15,88,1.99,0.73,3
08:21,18,16,46,1.55,2.43,4
10:44,16,16,69,1.08,1.24,5
17:18,24,17,57,0.56,0.57,5
12:22,22,16,66,0.52,2.73,5
09:07,20,17,30,1.36,2.32,6
21:14,18,16,28,0.61,2.76,7
19:12,19,17,36,0.79,1.61,6
16:28,19,15,23,0.38,1.72,7
10:25,20,25,90,0.97,1.55,0
17:05,18,16,38,1.73,1.05,1
18:55,20,16,55,0.58,0.11,2
11:29,20,16,75,0.05,0.16,3
10:04,20,17,71,1.87,3.0,4
14:32,15,17,90,1.36,1.82,5
15:42,19,15,25,0.66,2.28,7
18:07,18,16,75,1.75,0.83,2
11:43,20,15,73,1.7,1.5,3
16:19,20,17,76,0.32,2.89,4
16:54,14,16,54,1.56,0.71,5
07:51,23,16,71,1.76,1.22,5
15:46,19,15,36,1.65,0.91,6
14:42,18,25,94,0.29,0.96,0
18:46,19,15,30,1.84,2.06,1
17:53,18,16,71,0.76,0.77,2
11:56,20,15,62,0.32,2.22,3
09:57,18,17,85,0.68,2.02,4
08:04,17,17,71,1.29,2.52,5
16:32,23,17,59,0.15,2.83,5
19:50,18,17,31,1.53,0.33,6
16:40,18,15,30,0.07,1.24,7
13:19,18,23,67,0.9,2.31,0
18:19,18,17,30,1.23,2.6,1
18:52,19,15,58,1.03,0.13,2
11:48,18,15,83,1.97,0.12,3
12:45,19,16,90,0.75,2.98,4
12:55,17,15,74,0.25,1.14,5
10:34,28,15,60,0.04,2.03,5
15:59,20,15,37,0.81,0.44,6
21:58,20,16,28,0.24,1.54,7
10:56,20,22,88,0.99,0.63,0
18:58,19,15,38,1.72,0.68,1
17:36,20,16,50,1.01,0.1,2
11:22,20,15,48,0.7,1.83,3
08:11,20,17,46,1.97,2.31,4
21:28,16,17,61,1.59,2.75,5
21:09,24,16,66,1.41,0.49,5
15:16,19,16,30,0.19,0.67,6
19:32,19,16,22,0.87,2.51,7
11:41,20,22,74,0.32,2.04,0
18:48,20,17,39,1.41,2.9,1
17:45,19,17,74,0.91,0.81,2
11:02,18,17,58,0.32,1.4,3
19:08,19,16,76,1.02,2.79,4
21:12,17,15,80,1.46,2.35,5
08:26,18,24,63,0.87,2.48,0
18:03,19,17,40,1.13,0.45,1
18:11,18,15,48,1.73,0.49,2
17:15,26,17,57,0.59,0.94,5
13:13,18,16,34,1.57,1.26,6
16:32,19,15,37,0.03,2.97,7
10:12,18,21,93,0.94,1.85,0
18:05,18,16,35,1.25,1.21,1
17:02,18,16,61,0.64,0.61,2
11:17,19,15,64,0.32,0.81,3
07:43,20,16,49,0.74,2.74,4
20:40,16,16,63,1.01,1.54,5
12:01,23,15,71,1.37,2.71,5
21:05,19,16,38,0.82,1.34,6
15:03,20,17,37,0.38,1.55,7
14:27,20,26,96,0.77,2.74,0
17:42,19,15,40,1.87,0.27,1
18:35,20,16,69,1.12,0.12,2
11:24,20,16,40,1.37,2.14,3
09:46,23,17,43,1.26,1.59,5
12:07,19,17,30,1.57,2.47,6
18:26,19,16,37,0.39,1.77,7
11:05,19,17,49,0.46,1.7,3
19:13,20,16,43,0.85,2.93,4
10:58,15,17,42,0.02,1.87,5
